id_person,cal_yr,age_grp,sex,sch_grp,weight
2920,2021,40–44,M,C,409.3081654616262
2921,2021,40–44,M,C,409.3081654616262
2922,2021,40–44,M,C,409.3081654616262
2923,2021,40–44,M,C,409.3081654616262
2924,2021,40–44,M,C,409.3081654616262
2925,2021,40–44,M,C,409.3081654616262
2926,2021,40–44,M,C,409.3081654616262
2927,2021,40–44,M,C,409.3081654616262
2928,2021,40–44,M,C,409.3081654616262
2929,2021,40–44,M,C,409.3081654616262
2930,2021,40–44,M,C,409.3081654616262
2931,2021,40–44,M,C,409.3081654616262
2932,2021,40–44,M,C,409.3081654616262
2933,2021,40–44,M,C,409.3081654616262
2934,2021,40–44,M,C,409.3081654616262
2935,2021,40–44,M,C,409.3081654616262
2936,2021,40–44,M,C,409.3081654616262
2937,2021,40–44,M,C,409.3081654616262
2938,2021,40–44,M,C,409.3081654616262
2939,2021,40–44,M,C,409.3081654616262
2940,2021,40–44,M,C,409.3081654616262
2941,2021,40–44,M,C,409.3081654616262
2942,2021,40–44,M,C,409.3081654616262
2943,2021,40–44,M,C,409.3081654616262
2944,2021,40–44,M,C,409.3081654616262
2945,2021,40–44,M,C,409.3081654616262
2946,2021,40–44,M,C,409.3081654616262
2947,2021,40–44,M,C,409.3081654616262
2948,2021,40–44,M,C,409.3081654616262
2949,2021,40–44,M,C,409.3081654616262
2950,2021,40–44,M,C,409.3081654616262
2951,2021,40–44,M,C,409.3081654616262
2952,2021,40–44,M,C,409.3081654616262
2953,2021,40–44,M,C,409.3081654616262
2954,2021,40–44,M,C,409.3081654616262
2955,2021,40–44,M,C,409.3081654616262
2956,2021,40–44,M,C,409.3081654616262
2957,2021,40–44,M,C,409.3081654616262
2958,2021,40–44,M,C,409.3081654616262
2959,2021,40–44,M,C,409.3081654616262
2960,2021,40–44,M,C,409.3081654616262
2961,2021,40–44,M,C,409.3081654616262
2962,2021,40–44,M,C,409.3081654616262
2963,2021,40–44,M,C,409.3081654616262
2964,2021,40–44,M,C,409.3081654616262
2965,2021,40–44,M,C,409.3081654616262
2966,2021,40–44,M,C,409.3081654616262
2967,2021,40–44,M,C,409.3081654616262
2968,2021,40–44,M,C,409.3081654616262
2969,2021,40–44,M,C,409.3081654616262
2970,2021,40–44,M,C,409.3081654616262
2971,2021,40–44,M,C,409.3081654616262
2972,2021,40–44,M,C,409.3081654616262
2973,2021,40–44,M,C,409.3081654616262
2974,2021,40–44,M,C,409.3081654616262
2975,2021,40–44,M,C,409.3081654616262
2976,2021,40–44,M,C,409.3081654616262
2977,2021,40–44,M,C,409.3081654616262
2978,2021,40–44,M,C,409.3081654616262
2979,2021,40–44,M,C,409.3081654616262
2980,2021,40–44,M,C,409.3081654616262
2981,2021,40–44,M,C,409.3081654616262
2982,2021,40–44,M,C,409.3081654616262
2983,2021,40–44,M,C,409.3081654616262
2984,2021,40–44,M,C,409.3081654616262
2985,2021,40–44,M,C,409.3081654616262
2986,2021,40–44,M,C,409.3081654616262
2987,2021,40–44,M,C,409.3081654616262
2988,2021,40–44,M,C,409.3081654616262
2989,2021,40–44,M,C,409.3081654616262
2990,2021,40–44,M,C,409.3081654616262
2991,2021,40–44,M,C,409.3081654616262
2992,2021,40–44,M,C,409.3081654616262
2993,2021,40–44,M,C,409.3081654616262
2994,2021,40–44,M,C,409.3081654616262
2995,2021,40–44,M,C,409.3081654616262
2996,2021,40–44,M,C,409.3081654616262
2997,2021,40–44,M,C,409.3081654616262
2998,2021,40–44,M,C,409.3081654616262
2999,2021,40–44,M,C,409.3081654616262
3000,2021,40–44,M,C,409.3081654616262
3001,2021,40–44,M,C,409.3081654616262
3002,2021,40–44,M,C,409.3081654616262
3003,2021,40–44,M,C,409.3081654616262
3004,2021,40–44,M,C,409.3081654616262
3005,2021,40–44,M,C,409.3081654616262
3006,2021,40–44,M,C,409.3081654616262
3007,2021,40–44,M,C,409.3081654616262
3008,2021,40–44,M,C,409.3081654616262
3009,2021,40–44,M,C,409.3081654616262
3010,2021,40–44,M,C,409.3081654616262
3011,2021,40–44,M,C,409.3081654616262
3012,2021,40–44,M,C,409.3081654616262
3013,2021,40–44,M,C,409.3081654616262
3014,2021,40–44,M,C,409.3081654616262
3015,2021,40–44,M,C,409.3081654616262
3016,2021,40–44,M,C,409.3081654616262
3017,2021,40–44,M,C,409.3081654616262
3018,2021,40–44,M,C,409.3081654616262
3019,2021,40–44,M,C,409.3081654616262
3020,2021,40–44,M,C,409.3081654616262
3021,2021,40–44,M,C,409.3081654616262
3022,2021,40–44,M,C,409.3081654616262
3023,2021,40–44,M,C,409.3081654616262
3024,2021,40–44,M,C,409.3081654616262
3025,2021,40–44,M,C,409.3081654616262
3026,2021,40–44,M,C,409.3081654616262
3027,2021,40–44,M,C,409.3081654616262
3028,2021,40–44,M,C,409.3081654616262
3029,2021,40–44,M,C,409.3081654616262
3030,2021,40–44,M,C,409.3081654616262
3031,2021,40–44,M,C,409.3081654616262
3032,2021,40–44,M,C,409.3081654616262
3033,2021,40–44,M,C,409.3081654616262
3034,2021,40–44,M,C,409.3081654616262
3035,2021,40–44,M,C,409.3081654616262
3036,2021,40–44,M,C,409.3081654616262
3037,2021,40–44,M,C,409.3081654616262
3038,2021,40–44,M,C,409.3081654616262
3039,2021,40–44,M,C,409.3081654616262
3040,2021,40–44,M,C,409.3081654616262
3041,2021,40–44,M,C,409.3081654616262
3042,2021,40–44,M,C,409.3081654616262
3043,2021,40–44,M,C,409.3081654616262
3044,2021,40–44,M,C,409.3081654616262
3045,2021,40–44,M,C,409.3081654616262
3046,2021,40–44,M,C,409.3081654616262
3047,2021,40–44,M,C,409.3081654616262
3048,2021,40–44,M,C,409.3081654616262
3049,2021,40–44,M,C,409.3081654616262
3050,2021,40–44,M,C,409.3081654616262
3051,2021,40–44,M,C,409.3081654616262
3052,2021,40–44,M,C,409.3081654616262
3053,2021,40–44,M,C,409.3081654616262
3054,2021,40–44,M,C,409.3081654616262
3055,2021,40–44,M,C,409.3081654616262
3056,2021,40–44,M,C,409.3081654616262
3057,2021,40–44,M,C,409.3081654616262
3058,2021,40–44,M,C,409.3081654616262
3059,2021,40–44,M,C,409.3081654616262
3060,2021,40–44,M,C,409.3081654616262
3061,2021,40–44,M,C,409.3081654616262
3062,2021,40–44,M,C,409.3081654616262
3063,2021,40–44,M,C,409.3081654616262
3064,2021,40–44,M,C,409.3081654616262
3065,2021,40–44,M,C,409.3081654616262
3066,2021,40–44,M,C,409.3081654616262
3067,2021,40–44,M,C,409.3081654616262
3068,2021,40–44,M,C,409.3081654616262
3069,2021,40–44,M,C,409.3081654616262
3070,2021,40–44,M,C,409.3081654616262
3071,2021,40–44,M,C,409.3081654616262
3072,2021,40–44,M,C,409.3081654616262
3073,2021,40–44,M,C,409.3081654616262
3074,2021,40–44,M,C,409.3081654616262
3075,2021,40–44,M,C,409.3081654616262
3076,2021,40–44,M,C,409.3081654616262
3077,2021,40–44,M,C,409.3081654616262
3078,2021,40–44,M,C,409.3081654616262
3079,2021,40–44,M,C,409.3081654616262
3080,2021,40–44,M,C,409.3081654616262
3081,2021,40–44,M,C,409.3081654616262
3082,2021,40–44,M,C,409.3081654616262
3083,2021,40–44,M,C,409.3081654616262
3084,2021,40–44,M,C,409.3081654616262
3085,2021,40–44,M,C,409.3081654616262
3086,2021,40–44,M,C,409.3081654616262
3087,2021,40–44,M,C,409.3081654616262
3088,2021,40–44,M,C,409.3081654616262
3089,2021,40–44,M,C,409.3081654616262
3090,2021,40–44,M,C,409.3081654616262
3091,2021,40–44,M,C,409.3081654616262
3092,2021,40–44,M,C,409.3081654616262
3093,2021,40–44,M,C,409.3081654616262
3094,2021,40–44,M,C,409.3081654616262
3095,2021,40–44,M,C,409.3081654616262
3096,2021,40–44,M,C,409.3081654616262
3097,2021,40–44,M,C,409.3081654616262
3098,2021,40–44,M,C,409.3081654616262
3099,2021,40–44,M,C,409.3081654616262
3100,2021,40–44,M,C,409.3081654616262
3101,2021,40–44,M,C,409.3081654616262
3102,2021,40–44,M,C,409.3081654616262
3103,2021,40–44,M,C,409.3081654616262
3104,2021,40–44,M,C,409.3081654616262
3105,2021,40–44,M,C,409.3081654616262
3106,2021,40–44,M,C,409.3081654616262
3107,2021,40–44,M,C,409.3081654616262
3108,2021,40–44,M,C,409.3081654616262
3109,2021,40–44,M,C,409.3081654616262
3110,2021,40–44,M,C,409.3081654616262
3111,2021,40–44,M,C,409.3081654616262
3112,2021,40–44,M,C,409.3081654616262
3113,2021,40–44,M,C,409.3081654616262
3114,2021,40–44,M,C,409.3081654616262
3115,2021,40–44,M,C,409.3081654616262
3116,2021,40–44,M,C,409.3081654616262
3117,2021,40–44,M,C,409.3081654616262
3118,2021,40–44,M,C,409.3081654616262
3119,2021,40–44,M,C,409.3081654616262
3120,2021,40–44,M,C,409.3081654616262
3121,2021,40–44,M,C,409.3081654616262
3122,2021,40–44,M,C,409.3081654616262
3123,2021,40–44,M,C,409.3081654616262
3124,2021,40–44,M,C,409.3081654616262
3125,2021,40–44,M,C,409.3081654616262
3126,2021,40–44,M,C,409.3081654616262
3127,2021,40–44,M,C,409.3081654616262
3128,2021,40–44,M,C,409.3081654616262
3129,2021,40–44,M,C,409.3081654616262
3130,2021,40–44,M,C,409.3081654616262
3131,2021,40–44,M,C,409.3081654616262
3132,2021,40–44,M,C,409.3081654616262
3133,2021,40–44,M,C,409.3081654616262
3134,2021,40–44,M,C,409.3081654616262
3135,2021,40–44,M,C,409.3081654616262
3136,2021,40–44,M,C,409.3081654616262
3137,2021,40–44,M,C,409.3081654616262
3138,2021,40–44,M,C,409.3081654616262
3139,2021,40–44,M,C,409.3081654616262
3140,2021,40–44,M,C,409.3081654616262
3141,2021,40–44,M,C,409.3081654616262
3142,2021,40–44,M,C,409.3081654616262
3143,2021,40–44,M,C,409.3081654616262
3144,2021,40–44,M,C,409.3081654616262
3145,2021,40–44,M,C,409.3081654616262
3146,2021,40–44,M,C,409.3081654616262
3147,2021,40–44,M,C,409.3081654616262
3148,2021,40–44,M,C,409.3081654616262
3149,2021,40–44,M,C,409.3081654616262
3150,2021,40–44,M,C,409.3081654616262
3151,2021,40–44,M,C,409.3081654616262
3152,2021,40–44,M,N,2213.06638
3153,2021,40–44,M,N,2213.06638
3154,2021,40–44,M,N,2213.06638
3155,2021,40–44,M,N,2213.06638
3156,2021,40–44,M,N,2213.06638
3157,2021,40–44,M,N,2213.06638
3158,2021,40–44,M,N,2213.06638
3159,2021,40–44,M,N,2213.06638
3160,2021,40–44,M,N,2213.06638
3161,2021,40–44,M,N,2213.06638
3162,2021,40–44,M,N,2213.06638
3163,2021,40–44,M,N,2213.06638
3164,2021,40–44,M,N,2213.06638
3165,2021,40–44,M,N,2213.06638
3166,2021,40–44,M,N,2213.06638
3167,2021,40–44,M,N,2213.06638
3168,2021,40–44,M,N,2213.06638
3169,2021,40–44,M,N,2213.06638
3170,2021,40–44,M,N,2213.06638
3171,2021,40–44,M,N,2213.06638
3172,2021,40–44,M,N,2213.06638
3173,2021,40–44,M,N,2213.06638
3174,2021,40–44,M,N,2213.06638
3175,2021,40–44,M,N,2213.06638
3176,2021,40–44,M,N,2213.06638
3177,2021,40–44,M,N,2213.06638
3178,2021,40–44,M,N,2213.06638
3179,2021,40–44,M,N,2213.06638
3180,2021,40–44,M,N,2213.06638
3181,2021,40–44,M,N,2213.06638
3182,2021,40–44,M,N,2213.06638
3183,2021,40–44,M,N,2213.06638
3184,2021,40–44,M,N,2213.06638
3185,2021,40–44,M,N,2213.06638
3186,2021,40–44,M,N,2213.06638
3187,2021,40–44,M,N,2213.06638
3188,2021,40–44,M,N,2213.06638
3189,2021,40–44,M,N,2213.06638
3190,2021,40–44,M,N,2213.06638
3191,2021,40–44,M,N,2213.06638
3192,2021,40–44,M,N,2213.06638
3193,2021,40–44,M,N,2213.06638
3194,2021,40–44,M,N,2213.06638
3195,2021,40–44,M,N,2213.06638
3196,2021,40–44,M,N,2213.06638
3197,2021,40–44,M,N,2213.06638
3198,2021,40–44,M,N,2213.06638
3199,2021,40–44,M,N,2213.06638
3200,2021,40–44,M,N,2213.06638
3201,2021,40–44,M,N,2213.06638
3202,2021,40–44,M,N,2213.06638
3203,2021,40–44,M,N,2213.06638
3204,2021,40–44,M,N,2213.06638
3205,2021,40–44,M,N,2213.06638
3206,2021,40–44,M,N,2213.06638
3207,2021,40–44,M,N,2213.06638
3208,2021,40–44,M,N,2213.06638
3209,2021,40–44,M,N,2213.06638
3210,2021,40–44,M,N,2213.06638
3211,2021,40–44,M,N,2213.06638
3212,2021,40–44,M,N,2213.06638
3213,2021,40–44,M,N,2213.06638
3214,2021,40–44,M,N,2213.06638
3215,2021,40–44,M,N,2213.06638
3216,2021,40–44,M,N,2213.06638
3217,2021,40–44,M,N,2213.06638
3218,2021,40–44,M,N,2213.06638
3219,2021,40–44,M,N,2213.06638
3220,2021,40–44,M,N,2213.06638
3221,2021,40–44,M,N,2213.06638
3222,2021,40–44,M,N,2213.06638
3223,2021,40–44,M,N,2213.06638
3224,2021,40–44,M,N,2213.06638
3225,2021,40–44,M,N,2213.06638
3226,2021,40–44,M,N,2213.06638
3227,2021,40–44,M,N,2213.06638
3228,2021,40–44,M,N,2213.06638
3229,2021,40–44,M,N,2213.06638
3230,2021,40–44,M,N,2213.06638
3231,2021,40–44,M,N,2213.06638
3232,2021,40–44,M,N,2213.06638
3233,2021,40–44,M,N,2213.06638
3234,2021,40–44,M,N,2213.06638
3235,2021,40–44,M,N,2213.06638
3236,2021,40–44,M,N,2213.06638
3237,2021,40–44,M,N,2213.06638
3238,2021,40–44,M,N,2213.06638
3239,2021,40–44,M,N,2213.06638
3240,2021,40–44,M,N,2213.06638
3241,2021,40–44,M,N,2213.06638
3242,2021,40–44,M,N,2213.06638
3243,2021,40–44,M,N,2213.06638
3244,2021,40–44,M,N,2213.06638
3245,2021,40–44,M,N,2213.06638
3246,2021,40–44,M,N,2213.06638
3247,2021,40–44,M,N,2213.06638
3248,2021,40–44,M,N,2213.06638
3249,2021,40–44,M,N,2213.06638
3250,2021,40–44,M,N,2213.06638
3251,2021,40–44,M,N,2213.06638
3252,2021,40–44,M,N,2213.06638
3253,2021,40–44,M,N,2213.06638
3254,2021,40–44,M,N,2213.06638
3255,2021,40–44,M,N,2213.06638
3256,2021,40–44,M,N,2213.06638
3257,2021,40–44,M,N,2213.06638
3258,2021,40–44,M,N,2213.06638
3259,2021,40–44,M,N,2213.06638
3260,2021,40–44,M,N,2213.06638
3261,2021,40–44,M,N,2213.06638
3262,2021,40–44,M,N,2213.06638
3263,2021,40–44,M,N,2213.06638
3264,2021,40–44,M,N,2213.06638
3265,2021,40–44,M,N,2213.06638
3266,2021,40–44,M,N,2213.06638
3267,2021,40–44,M,N,2213.06638
3268,2021,40–44,M,N,2213.06638
3269,2021,40–44,M,N,2213.06638
3270,2021,40–44,M,N,2213.06638
3271,2021,40–44,M,N,2213.06638
3272,2021,40–44,M,N,2213.06638
3273,2021,40–44,M,N,2213.06638
3274,2021,40–44,M,N,2213.06638
3275,2021,40–44,M,N,2213.06638
3276,2021,40–44,M,N,2213.06638
3277,2021,40–44,M,N,2213.06638
3278,2021,40–44,M,N,2213.06638
3279,2021,40–44,M,N,2213.06638
3280,2021,40–44,M,N,2213.06638
3281,2021,40–44,M,N,2213.06638
3282,2021,40–44,M,N,2213.06638
3283,2021,40–44,M,N,2213.06638
3284,2021,40–44,M,N,2213.06638
3285,2021,40–44,M,N,2213.06638
3286,2021,40–44,M,N,2213.06638
3287,2021,40–44,M,N,2213.06638
3288,2021,40–44,M,N,2213.06638
3289,2021,40–44,M,N,2213.06638
3290,2021,40–44,M,N,2213.06638
3291,2021,40–44,M,N,2213.06638
3292,2021,40–44,M,N,2213.06638
3293,2021,40–44,M,N,2213.06638
3294,2021,40–44,M,N,2213.06638
3295,2021,40–44,M,N,2213.06638
3296,2021,40–44,M,N,2213.06638
3297,2021,40–44,M,N,2213.06638
3298,2021,40–44,M,N,2213.06638
3299,2021,40–44,M,N,2213.06638
3300,2021,40–44,M,N,2213.06638
3301,2021,40–44,M,N,2213.06638
3302,2021,40–44,M,N,2213.06638
3303,2021,40–44,M,N,2213.06638
3304,2021,40–44,M,N,2213.06638
3305,2021,40–44,M,N,2213.06638
3306,2021,40–44,M,N,2213.06638
3307,2021,40–44,M,N,2213.06638
3308,2021,40–44,M,N,2213.06638
3309,2021,40–44,M,N,2213.06638
3310,2021,40–44,M,N,2213.06638
3311,2021,40–44,M,N,2213.06638
3312,2021,40–44,M,N,2213.06638
3313,2021,40–44,M,N,2213.06638
3314,2021,40–44,M,N,2213.06638
3315,2021,40–44,M,N,2213.06638
3316,2021,40–44,M,N,2213.06638
3317,2021,40–44,M,N,2213.06638
3318,2021,40–44,M,N,2213.06638
3319,2021,40–44,M,N,2213.06638
3320,2021,40–44,M,N,2213.06638
3321,2021,40–44,M,N,2213.06638
3322,2021,40–44,M,N,2213.06638
3323,2021,40–44,M,N,2213.06638
3324,2021,40–44,M,N,2213.06638
3325,2021,40–44,M,N,2213.06638
3326,2021,40–44,M,N,2213.06638
3327,2021,40–44,M,N,2213.06638
3328,2021,40–44,M,N,2213.06638
3329,2021,40–44,M,N,2213.06638
3330,2021,40–44,M,N,2213.06638
3331,2021,40–44,M,N,2213.06638
3332,2021,40–44,M,N,2213.06638
3333,2021,40–44,M,N,2213.06638
3334,2021,40–44,M,N,2213.06638
3335,2021,40–44,M,N,2213.06638
3336,2021,40–44,M,N,2213.06638
3337,2021,40–44,M,N,2213.06638
3338,2021,40–44,M,N,2213.06638
3339,2021,40–44,M,N,2213.06638
3340,2021,40–44,M,N,2213.06638
3341,2021,40–44,M,N,2213.06638
3342,2021,40–44,M,N,2213.06638
3343,2021,40–44,M,N,2213.06638
3344,2021,40–44,M,N,2213.06638
3345,2021,40–44,M,N,2213.06638
3346,2021,40–44,M,N,2213.06638
3347,2021,40–44,M,N,2213.06638
3348,2021,40–44,M,N,2213.06638
3349,2021,40–44,M,N,2213.06638
3350,2021,40–44,M,N,2213.06638
3351,2021,40–44,M,N,2213.06638
3352,2021,40–44,M,N,2213.06638
3353,2021,40–44,M,N,2213.06638
3354,2021,40–44,M,N,2213.06638
3355,2021,40–44,M,N,2213.06638
3356,2021,40–44,M,N,2213.06638
3357,2021,40–44,M,N,2213.06638
3358,2021,40–44,M,N,2213.06638
3359,2021,40–44,M,N,2213.06638
3360,2021,40–44,M,N,2213.06638
3361,2021,40–44,M,N,2213.06638
3362,2021,40–44,M,N,2213.06638
3363,2021,40–44,M,N,2213.06638
3364,2021,40–44,M,N,2213.06638
3365,2021,40–44,M,N,2213.06638
3366,2021,40–44,M,N,2213.06638
3367,2021,40–44,M,N,2213.06638
3368,2021,40–44,M,N,2213.06638
3369,2021,40–44,M,N,2213.06638
3370,2021,40–44,M,N,2213.06638
3371,2021,40–44,M,N,2213.06638
3372,2021,40–44,M,N,2213.06638
3373,2021,40–44,M,N,2213.06638
3374,2021,40–44,M,N,2213.06638
3375,2021,40–44,M,N,2213.06638
3376,2021,40–44,M,N,2213.06638
3377,2021,40–44,M,N,2213.06638
3378,2021,40–44,M,N,2213.06638
3379,2021,40–44,M,N,2213.06638
3380,2021,40–44,M,N,2213.06638
3381,2021,40–44,M,N,2213.06638
3382,2021,40–44,M,N,2213.06638
3383,2021,40–44,M,N,2213.06638
3384,2021,40–44,M,N,2213.06638
3385,2021,40–44,M,N,2213.06638
3386,2021,40–44,M,N,2213.06638
3387,2021,40–44,M,N,2213.06638
3388,2021,40–44,M,N,2213.06638
3389,2021,40–44,M,N,2213.06638
3390,2021,40–44,M,N,2213.06638
3391,2021,40–44,M,N,2213.06638
3392,2021,40–44,M,N,2213.06638
3393,2021,40–44,M,N,2213.06638
3394,2021,40–44,M,N,2213.06638
3395,2021,40–44,M,N,2213.06638
3396,2021,40–44,M,N,2213.06638
3397,2021,40–44,M,N,2213.06638
3398,2021,40–44,M,N,2213.06638
3399,2021,40–44,M,N,2213.06638
3400,2021,40–44,M,N,2213.06638
3401,2021,40–44,M,N,2213.06638
3402,2021,40–44,M,N,2213.06638
3403,2021,40–44,M,N,2213.06638
3404,2021,40–44,M,N,2213.06638
3405,2021,40–44,M,N,2213.06638
3406,2021,40–44,M,N,2213.06638
3407,2021,40–44,M,N,2213.06638
3408,2021,40–44,M,N,2213.06638
3409,2021,40–44,M,N,2213.06638
3410,2021,40–44,M,N,2213.06638
3411,2021,40–44,M,N,2213.06638
3412,2021,40–44,M,N,2213.06638
3413,2021,40–44,M,N,2213.06638
3414,2021,40–44,M,N,2213.06638
3415,2021,40–44,M,N,2213.06638
3416,2021,40–44,M,N,2213.06638
3417,2021,40–44,M,N,2213.06638
3418,2021,40–44,M,N,2213.06638
3419,2021,40–44,M,N,2213.06638
3420,2021,40–44,M,N,2213.06638
3421,2021,40–44,M,N,2213.06638
3422,2021,40–44,M,N,2213.06638
3423,2021,40–44,M,N,2213.06638
3424,2021,40–44,M,N,2213.06638
3425,2021,40–44,M,N,2213.06638
3426,2021,40–44,M,N,2213.06638
3427,2021,45–49,M,C,408.55616000706766
3428,2021,45–49,M,C,408.55616000706766
3429,2021,45–49,M,C,408.55616000706766
3430,2021,45–49,M,C,408.55616000706766
3431,2021,45–49,M,C,408.55616000706766
3432,2021,45–49,M,C,408.55616000706766
3433,2021,45–49,M,C,408.55616000706766
3434,2021,45–49,M,C,408.55616000706766
3435,2021,45–49,M,C,408.55616000706766
3436,2021,45–49,M,C,408.55616000706766
3437,2021,45–49,M,C,408.55616000706766
3438,2021,45–49,M,C,408.55616000706766
3439,2021,45–49,M,C,408.55616000706766
3440,2021,45–49,M,C,408.55616000706766
3441,2021,45–49,M,C,408.55616000706766
3442,2021,45–49,M,C,408.55616000706766
3443,2021,45–49,M,C,408.55616000706766
3444,2021,45–49,M,C,408.55616000706766
3445,2021,45–49,M,C,408.55616000706766
3446,2021,45–49,M,C,408.55616000706766
3447,2021,45–49,M,C,408.55616000706766
3448,2021,45–49,M,C,408.55616000706766
3449,2021,45–49,M,C,408.55616000706766
3450,2021,45–49,M,C,408.55616000706766
3451,2021,45–49,M,C,408.55616000706766
